# G(2) Function
# 2024-12-12 17:10:36
# Histogram Width = 32 ns
# Events Ch. 0 = 6.302e+07 
# Events Ch. 1 = 8.702e+07 
# Integr. Time = 00:01:37 h
# G(2) Norm = 224.9 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 3.1603950E-010 ;  2.0290309E+001
 3.2004001E-010 ;  2.0259189E+001
 3.2404051E-010 ;  1.9992446E+001
 3.2804101E-010 ;  2.0770448E+001
 3.3204151E-010 ;  2.0276972E+001
 3.3604201E-010 ;  2.0023566E+001
 3.4004251E-010 ;  1.9641233E+001
 3.4404301E-010 ;  1.9863519E+001
 3.4804351E-010 ;  2.0316984E+001
 3.5204401E-010 ;  1.9418946E+001
 3.5604451E-010 ;  1.9472295E+001
 3.6004501E-010 ;  1.9845737E+001
 3.6404551E-010 ;  1.9414501E+001
 3.6804601E-010 ;  1.9263346E+001
 3.7204651E-010 ;  1.9290020E+001
 3.7604701E-010 ;  1.9303357E+001
 3.8004751E-010 ;  1.9009939E+001
 3.8404801E-010 ;  1.9187769E+001
 3.8804851E-010 ;  1.9507861E+001
 3.9204901E-010 ;  1.9454512E+001
 3.9604951E-010 ;  1.9214443E+001
 4.0005001E-010 ;  1.9201106E+001
 4.0405051E-010 ;  1.8898796E+001
 4.0805101E-010 ;  1.8400874E+001
 4.1205151E-010 ;  1.8943253E+001
 4.1605201E-010 ;  1.9045505E+001
 4.2005251E-010 ;  1.9009939E+001
 4.2405301E-010 ;  1.8400874E+001
 4.2805351E-010 ;  1.8391983E+001
 4.3205401E-010 ;  1.8467560E+001
 4.3605451E-010 ;  1.8765424E+001
 4.4005501E-010 ;  1.8383091E+001
 4.4405551E-010 ;  1.8543138E+001
 4.4805601E-010 ;  1.8289731E+001
 4.5205651E-010 ;  1.8085228E+001
 4.5605701E-010 ;  1.8445332E+001
 4.6005751E-010 ;  1.8076336E+001
 4.6405801E-010 ;  1.7729569E+001
 4.6805851E-010 ;  1.7991867E+001
 4.7205901E-010 ;  1.7418368E+001
 4.7605951E-010 ;  1.7751798E+001
 4.8006001E-010 ;  1.7493946E+001
 4.8406051E-010 ;  1.7525066E+001
 4.8806101E-010 ;  1.7751798E+001
 4.9206151E-010 ;  1.7547294E+001
 4.9606201E-010 ;  1.7867387E+001
 5.0006251E-010 ;  1.7547294E+001
 5.0406301E-010 ;  1.7565077E+001
 5.0806351E-010 ;  1.7133841E+001
 5.1206401E-010 ;  1.7302779E+001
 5.1606451E-010 ;  1.7862941E+001
 5.2006501E-010 ;  1.7031590E+001
 5.2406551E-010 ;  1.7200527E+001
 5.2806601E-010 ;  1.7391694E+001
 5.3206651E-010 ;  1.6871543E+001
 5.3606701E-010 ;  1.7049373E+001
 5.4006751E-010 ;  1.6880435E+001
 5.4406801E-010 ;  1.6738172E+001
 5.4806851E-010 ;  1.6515885E+001
 5.5206901E-010 ;  1.6698160E+001
 5.5606951E-010 ;  1.6502548E+001
 5.6007001E-010 ;  1.6711497E+001
 5.6407051E-010 ;  1.6338056E+001
 5.6807101E-010 ;  1.6506994E+001
 5.7207151E-010 ;  1.6933784E+001
 5.7607201E-010 ;  1.6582571E+001
 5.8007251E-010 ;  1.6702606E+001
 5.8407301E-010 ;  1.5875700E+001
 5.8807351E-010 ;  1.6057975E+001
 5.9207401E-010 ;  1.6057975E+001
 5.9607451E-010 ;  1.6178010E+001
 6.0007501E-010 ;  1.5835688E+001
 6.0407551E-010 ;  1.5777894E+001
 6.0807601E-010 ;  1.6302490E+001
 6.1207651E-010 ;  1.6111324E+001
 6.1607701E-010 ;  1.5786785E+001
 6.2007751E-010 ;  1.5929049E+001
 6.2407801E-010 ;  1.5133263E+001
 6.2807851E-010 ;  1.5644522E+001
 6.3207901E-010 ;  1.5604510E+001
 6.3607951E-010 ;  1.6004626E+001
 6.4008001E-010 ;  1.5382224E+001
 6.4408051E-010 ;  1.5400007E+001
 6.4808101E-010 ;  1.5266635E+001
 6.5208151E-010 ;  1.5640076E+001
 6.5608201E-010 ;  1.4715365E+001
 6.6008251E-010 ;  1.5195503E+001
 6.6408301E-010 ;  1.5137709E+001
 6.6808351E-010 ;  1.5146600E+001
 6.7208401E-010 ;  1.4461958E+001
 6.7608451E-010 ;  1.4439729E+001
 6.8008501E-010 ;  1.4408609E+001
 6.8408551E-010 ;  1.4737593E+001
 6.8808601E-010 ;  1.4524198E+001
 6.9208651E-010 ;  1.4288574E+001
 6.9608701E-010 ;  1.3946253E+001
 7.0008751E-010 ;  1.4141865E+001
 7.0408801E-010 ;  1.3924025E+001
 7.0808851E-010 ;  1.4088517E+001
 7.1208901E-010 ;  1.4075179E+001
 7.1608951E-010 ;  1.4119637E+001
 7.2009001E-010 ;  1.4279683E+001
 7.2409051E-010 ;  1.3821773E+001
 7.2809101E-010 ;  1.3901796E+001
 7.3209151E-010 ;  1.3683955E+001
 7.3609201E-010 ;  1.3826219E+001
 7.4009251E-010 ;  1.3412766E+001
 7.4409301E-010 ;  1.3866230E+001
 7.4809351E-010 ;  1.3403874E+001
 7.5209401E-010 ;  1.3595041E+001
 7.5609451E-010 ;  1.3559475E+001
 7.6009501E-010 ;  1.3635052E+001
 7.6409551E-010 ;  1.3025987E+001
 7.6809601E-010 ;  1.3088227E+001
 7.7209651E-010 ;  1.2821484E+001
 7.7609701E-010 ;  1.3403874E+001
 7.8009751E-010 ;  1.3159359E+001
 7.8409801E-010 ;  1.3048216E+001
 7.8809851E-010 ;  1.2554740E+001
 7.9209901E-010 ;  1.3074890E+001
 7.9609951E-010 ;  1.2785918E+001
 8.0010001E-010 ;  1.2536957E+001
 8.0410051E-010 ;  1.2394694E+001
 8.0810101E-010 ;  1.2683666E+001
 8.1210151E-010 ;  1.2456934E+001
 8.1610201E-010 ;  1.2648100E+001
 8.2010251E-010 ;  1.2350236E+001
 8.2410301E-010 ;  1.2145733E+001
 8.2810351E-010 ;  1.2016807E+001
 8.3210401E-010 ;  1.2016807E+001
 8.3610451E-010 ;  1.2105721E+001
 8.4010501E-010 ;  1.1954566E+001
 8.4410551E-010 ;  1.1683377E+001
 8.4810601E-010 ;  1.1945675E+001
 8.5210651E-010 ;  1.1318827E+001
 8.5610701E-010 ;  1.1576679E+001
 8.6010751E-010 ;  1.1501102E+001
 8.6410801E-010 ;  1.1590017E+001
 8.6810851E-010 ;  1.1830086E+001
 8.7210901E-010 ;  1.1376622E+001
 8.7610951E-010 ;  1.1029855E+001
 8.8011001E-010 ;  1.1376622E+001
 8.8411051E-010 ;  1.1216575E+001
 8.8811101E-010 ;  1.0989843E+001
 8.9211151E-010 ;  1.1287707E+001
 8.9611201E-010 ;  1.0749774E+001
 9.0011251E-010 ;  1.0874254E+001
 9.0411301E-010 ;  1.0594173E+001
 9.0811351E-010 ;  1.1189901E+001
 9.1211401E-010 ;  1.1398850E+001
 9.1611451E-010 ;  1.0887591E+001
 9.2011501E-010 ;  1.0638630E+001
 9.2411551E-010 ;  1.0643076E+001
 9.2811601E-010 ;  1.0754219E+001
 9.3211651E-010 ;  1.0620848E+001
 9.3611701E-010 ;  1.0385224E+001
 9.4011751E-010 ;  1.0180720E+001
 9.4411801E-010 ;  1.0207395E+001
 9.4811851E-010 ;  1.0136263E+001
 9.5211901E-010 ;  1.0198503E+001
 9.5611951E-010 ;  1.0105143E+001
 9.6012002E-010 ;  1.0229623E+001
 9.6412052E-010 ;  1.0265189E+001
 9.6812102E-010 ;  9.8739650E+000
 9.7212152E-010 ;  9.6161130E+000
 9.7612202E-010 ;  9.6383410E+000
 9.8012252E-010 ;  9.7717130E+000
 9.8412302E-010 ;  9.0826250E+000
 9.8812352E-010 ;  9.1937680E+000
 9.9212402E-010 ;  9.5849930E+000
 9.9612452E-010 ;  9.6650160E+000
 1.0001250E-009 ;  9.3849350E+000
 1.0041255E-009 ;  9.4382830E+000
 1.0081260E-009 ;  9.2649000E+000
 1.0121265E-009 ;  9.1226370E+000
 1.0161270E-009 ;  8.9937110E+000
 1.0201275E-009 ;  8.8381100E+000
 1.0241280E-009 ;  9.1315280E+000
 1.0281285E-009 ;  9.1493110E+000
 1.0321290E-009 ;  8.8692300E+000
 1.0361295E-009 ;  8.8247730E+000
 1.0401300E-009 ;  8.4780060E+000
 1.0441305E-009 ;  8.5135720E+000
 1.0481310E-009 ;  8.3046220E+000
 1.0521315E-009 ;  8.3802000E+000
 1.0561320E-009 ;  8.5180170E+000
 1.0601325E-009 ;  8.2735020E+000
 1.0641330E-009 ;  8.1445760E+000
 1.0681335E-009 ;  8.5091260E+000
 1.0721340E-009 ;  8.3357430E+000
 1.0761345E-009 ;  8.3535250E+000
 1.0801350E-009 ;  8.2690570E+000
 1.0841355E-009 ;  8.2512740E+000
 1.0881360E-009 ;  8.0378790E+000
 1.0921365E-009 ;  8.2157080E+000
 1.0961370E-009 ;  7.7088950E+000
 1.1001375E-009 ;  7.9267350E+000
 1.1041380E-009 ;  7.7889180E+000
 1.1081385E-009 ;  7.9978670E+000
 1.1121390E-009 ;  7.5621860E+000
 1.1161395E-009 ;  7.3265620E+000
 1.1201400E-009 ;  7.5799680E+000
 1.1241405E-009 ;  7.4999450E+000
 1.1281410E-009 ;  7.7666890E+000
 1.1321415E-009 ;  7.3043330E+000
 1.1361420E-009 ;  7.3710190E+000
 1.1401425E-009 ;  7.1976360E+000
 1.1441430E-009 ;  7.2332020E+000
 1.1481435E-009 ;  7.6066430E+000
 1.1521440E-009 ;  7.1709610E+000
 1.1561445E-009 ;  7.2998880E+000
 1.1601450E-009 ;  7.0242520E+000
 1.1641455E-009 ;  6.9975780E+000
 1.1681460E-009 ;  6.9264460E+000
 1.1721465E-009 ;  7.1931900E+000
 1.1761470E-009 ;  7.0064690E+000
 1.1801475E-009 ;  6.7575090E+000
 1.1841480E-009 ;  6.5218850E+000
 1.1881485E-009 ;  6.5752340E+000
 1.1921490E-009 ;  6.6374740E+000
 1.1961495E-009 ;  6.8197490E+000
 1.2001500E-009 ;  6.1795640E+000
 1.2041505E-009 ;  6.5263310E+000
 1.2081510E-009 ;  6.4863190E+000
 1.2121515E-009 ;  6.2151300E+000
 1.2161520E-009 ;  6.2418040E+000
 1.2201525E-009 ;  6.6107990E+000
 1.2241530E-009 ;  6.3707300E+000
 1.2281535E-009 ;  6.2595870E+000
 1.2321540E-009 ;  6.4151870E+000
 1.2361545E-009 ;  6.1884550E+000
 1.2401550E-009 ;  5.9839520E+000
 1.2441555E-009 ;  5.8594710E+000
 1.2481560E-009 ;  6.3307180E+000
 1.2521565E-009 ;  6.0639750E+000
 1.2561570E-009 ;  5.8416880E+000
 1.2601575E-009 ;  6.0373000E+000
 1.2641580E-009 ;  5.8372420E+000
 1.2681585E-009 ;  5.8639170E+000
 1.2721590E-009 ;  5.5749440E+000
 1.2761595E-009 ;  5.5215960E+000
 1.2801600E-009 ;  5.8150140E+000
 1.2841605E-009 ;  5.6016190E+000
 1.2881610E-009 ;  5.7661110E+000
 1.2921615E-009 ;  5.7750020E+000
 1.2961620E-009 ;  5.6060650E+000
 1.3001625E-009 ;  5.5527160E+000
 1.3041630E-009 ;  5.5393790E+000
 1.3081635E-009 ;  5.2015030E+000
 1.3121640E-009 ;  5.4949210E+000
 1.3161645E-009 ;  5.8150140E+000
 1.3201650E-009 ;  5.3837780E+000
 1.3241655E-009 ;  4.9703250E+000
 1.3281660E-009 ;  5.2592980E+000
 1.3321665E-009 ;  5.3037550E+000
 1.3361670E-009 ;  5.0014450E+000
 1.3401675E-009 ;  5.1125890E+000
 1.3441680E-009 ;  4.9925540E+000
 1.3481685E-009 ;  4.9480970E+000
 1.3521690E-009 ;  4.8191700E+000
 1.3561695E-009 ;  4.8991940E+000
 1.3601700E-009 ;  5.1303710E+000
 1.3641705E-009 ;  4.8680730E+000
 1.3681710E-009 ;  4.5568720E+000
 1.3721715E-009 ;  4.4901860E+000
 1.3761720E-009 ;  4.6635700E+000
 1.3801725E-009 ;  4.5791010E+000
 1.3841730E-009 ;  4.8636280E+000
 1.3881735E-009 ;  4.5435350E+000
 1.3921740E-009 ;  4.6546780E+000
 1.3961745E-009 ;  4.6280040E+000
 1.4001750E-009 ;  4.7791590E+000
 1.4041755E-009 ;  4.3834890E+000
 1.4081760E-009 ;  4.5924380E+000
 1.4121765E-009 ;  4.4946320E+000
 1.4161770E-009 ;  4.4501750E+000
 1.4201775E-009 ;  4.2323340E+000
 1.4241780E-009 ;  4.3034660E+000
 1.4281785E-009 ;  4.5124150E+000
 1.4321790E-009 ;  4.2278880E+000
 1.4361795E-009 ;  4.2456710E+000
 1.4401800E-009 ;  4.1967680E+000
 1.4441805E-009 ;  4.1967680E+000
 1.4481810E-009 ;  4.1878770E+000
 1.4521815E-009 ;  4.0189390E+000
 1.4561820E-009 ;  4.0767340E+000
 1.4601825E-009 ;  4.1789850E+000
 1.4641830E-009 ;  4.1345280E+000
 1.4681835E-009 ;  3.8099900E+000
 1.4721840E-009 ;  3.9478070E+000
 1.4761845E-009 ;  4.0233850E+000
 1.4801850E-009 ;  4.0500590E+000
 1.4841855E-009 ;  4.0322760E+000
 1.4881860E-009 ;  3.7566410E+000
 1.4921865E-009 ;  3.7166290E+000
 1.4961870E-009 ;  3.9433620E+000
 1.5001875E-009 ;  3.9922650E+000
 1.5041880E-009 ;  3.8188810E+000
 1.5081885E-009 ;  3.7833150E+000
 1.5121890E-009 ;  3.6677260E+000
 1.5161895E-009 ;  3.8766760E+000
 1.5201900E-009 ;  3.4765600E+000
 1.5241905E-009 ;  3.7877610E+000
 1.5281910E-009 ;  3.5788120E+000
 1.5321915E-009 ;  3.6632810E+000
 1.5361920E-009 ;  3.5388000E+000
 1.5401925E-009 ;  3.4187660E+000
 1.5441930E-009 ;  3.7255210E+000
 1.5481935E-009 ;  3.4632230E+000
 1.5521940E-009 ;  3.4854520E+000
 1.5561945E-009 ;  3.5299090E+000
 1.5601950E-009 ;  3.5343550E+000
 1.5641955E-009 ;  3.3876450E+000
 1.5681960E-009 ;  3.3698630E+000
 1.5721965E-009 ;  3.3920910E+000
 1.5761970E-009 ;  3.3832000E+000
 1.5801975E-009 ;  3.1653590E+000
 1.5841980E-009 ;  3.2853940E+000
 1.5881985E-009 ;  3.2275990E+000
 1.5921990E-009 ;  3.1875880E+000
 1.5961995E-009 ;  3.1253470E+000
 1.6002000E-009 ;  3.1520220E+000
 1.6042005E-009 ;  3.0853360E+000
 1.6082010E-009 ;  2.9964210E+000
 1.6122015E-009 ;  3.1209020E+000
 1.6162020E-009 ;  3.0230960E+000
 1.6202025E-009 ;  3.0053130E+000
 1.6242030E-009 ;  2.9964210E+000
 1.6282035E-009 ;  2.9341810E+000
 1.6322040E-009 ;  3.0631070E+000
 1.6362045E-009 ;  2.9163980E+000
 1.6402050E-009 ;  2.7963630E+000
 1.6442055E-009 ;  2.9919760E+000
 1.6482060E-009 ;  3.0319870E+000
 1.6522065E-009 ;  2.7652430E+000
 1.6562070E-009 ;  2.9919760E+000
 1.6602075E-009 ;  3.0542160E+000
 1.6642080E-009 ;  2.9875300E+000
 1.6682085E-009 ;  2.7030030E+000
 1.6722090E-009 ;  2.7519060E+000
 1.6762095E-009 ;  2.7430150E+000
 1.6802100E-009 ;  2.8097010E+000
 1.6842105E-009 ;  2.7474600E+000
 1.6882110E-009 ;  2.8274840E+000
 1.6922115E-009 ;  2.7785810E+000
 1.6962120E-009 ;  2.7207860E+000
 1.7002125E-009 ;  2.5829680E+000
 1.7042130E-009 ;  2.4985000E+000
 1.7082135E-009 ;  2.7563520E+000
 1.7122140E-009 ;  2.6229800E+000
 1.7162145E-009 ;  2.6229800E+000
 1.7202150E-009 ;  2.7963630E+000
 1.7242155E-009 ;  2.8141460E+000
 1.7282160E-009 ;  2.6229800E+000
 1.7322165E-009 ;  2.3606820E+000
 1.7362170E-009 ;  2.4807170E+000
 1.7402175E-009 ;  2.5073910E+000
 1.7442180E-009 ;  2.5518480E+000
 1.7482185E-009 ;  2.4940540E+000
 1.7522190E-009 ;  2.2362010E+000
 1.7562195E-009 ;  2.5518480E+000
 1.7602200E-009 ;  2.4495970E+000
 1.7642205E-009 ;  2.4896080E+000
 1.7682210E-009 ;  2.5518480E+000
 1.7722215E-009 ;  2.5607400E+000
 1.7762220E-009 ;  2.5118370E+000
 1.7802225E-009 ;  2.5874140E+000
 1.7842230E-009 ;  2.1784070E+000
 1.7882235E-009 ;  2.2406470E+000
 1.7922240E-009 ;  2.2895500E+000
 1.7962245E-009 ;  2.4407050E+000
 1.8002250E-009 ;  2.5118370E+000
 1.8042255E-009 ;  2.5385110E+000
 1.8082260E-009 ;  2.2628760E+000
 1.8122265E-009 ;  2.4407050E+000
 1.8162270E-009 ;  2.2362010E+000
 1.8202275E-009 ;  2.2673220E+000
 1.8242280E-009 ;  2.3740190E+000
 1.8282285E-009 ;  2.2851050E+000
 1.8322290E-009 ;  2.1206130E+000
 1.8362295E-009 ;  2.2762130E+000
 1.8402300E-009 ;  2.0494810E+000
 1.8442305E-009 ;  2.0983840E+000
 1.8482310E-009 ;  2.2406470E+000
 1.8522315E-009 ;  2.1695160E+000
 1.8562320E-009 ;  2.1250580E+000
 1.8602325E-009 ;  2.1739610E+000
 1.8642330E-009 ;  2.2139730E+000
 1.8682335E-009 ;  2.3918020E+000
 1.8722340E-009 ;  2.0583720E+000
 1.8762345E-009 ;  2.1606240E+000
 1.8802350E-009 ;  2.0361440E+000
 1.8842355E-009 ;  2.1917440E+000
 1.8882360E-009 ;  2.3073330E+000
 1.8922365E-009 ;  2.1161670E+000
 1.8962370E-009 ;  1.9827950E+000
 1.9002375E-009 ;  2.0405890E+000
 1.9042380E-009 ;  1.9783490E+000
 1.9082385E-009 ;  2.0583720E+000
 1.9122390E-009 ;  1.9916860E+000
 1.9162395E-009 ;  1.8805430E+000
 1.9202400E-009 ;  1.9472290E+000
 1.9242405E-009 ;  1.9072180E+000
 1.9282410E-009 ;  1.9338920E+000
 1.9322415E-009 ;  1.8271940E+000
 1.9362420E-009 ;  2.1117210E+000
 1.9402425E-009 ;  1.9916860E+000
 1.9442430E-009 ;  1.7738460E+000
 1.9482435E-009 ;  2.0228060E+000
 1.9522440E-009 ;  2.0405890E+000
 1.9562445E-009 ;  1.9561210E+000
 1.9602450E-009 ;  1.9294460E+000
 1.9642455E-009 ;  1.9205550E+000
 1.9682460E-009 ;  1.8938800E+000
 1.9722465E-009 ;  2.0272520E+000
 1.9762470E-009 ;  2.0361440E+000
 1.9802475E-009 ;  1.8183030E+000
 1.9842480E-009 ;  1.7605080E+000
 1.9882485E-009 ;  1.9427830E+000
 1.9922490E-009 ;  1.9427830E+000
 1.9962495E-009 ;  1.7293880E+000
 2.0002500E-009 ;  2.0272520E+000
 2.0042505E-009 ;  1.9605660E+000
 2.0082510E-009 ;  1.8938800E+000
 2.0122515E-009 ;  1.8672060E+000
 2.0162520E-009 ;  1.7204970E+000
 2.0202525E-009 ;  1.7560630E+000
 2.0242530E-009 ;  1.7560630E+000
 2.0282535E-009 ;  1.7471710E+000
 2.0322540E-009 ;  1.7916290E+000
 2.0362545E-009 ;  1.8849890E+000
 2.0402550E-009 ;  1.8316400E+000
 2.0442555E-009 ;  1.6671480E+000
 2.0482560E-009 ;  1.7382800E+000
 2.0522565E-009 ;  1.7204970E+000
 2.0562570E-009 ;  1.7960740E+000
 2.0602575E-009 ;  1.7293880E+000
 2.0642580E-009 ;  1.7916290E+000
 2.0682585E-009 ;  1.8005200E+000
 2.0722590E-009 ;  1.6226910E+000
 2.0762595E-009 ;  1.7560630E+000
 2.0802600E-009 ;  1.8316400E+000
 2.0842605E-009 ;  1.6893770E+000
 2.0882610E-009 ;  1.7649540E+000
 2.0922615E-009 ;  1.8938800E+000
 2.0962620E-009 ;  1.7160510E+000
 2.1002625E-009 ;  1.7738460E+000
 2.1042630E-009 ;  1.7960740E+000
 2.1082635E-009 ;  1.6671480E+000
 2.1122640E-009 ;  1.8360860E+000
 2.1162645E-009 ;  1.7338340E+000
 2.1202650E-009 ;  1.7116050E+000
 2.1242655E-009 ;  1.4893190E+000
 2.1282660E-009 ;  1.7027140E+000
 2.1322665E-009 ;  1.7827370E+000
 2.1362670E-009 ;  1.5782340E+000
 2.1402675E-009 ;  1.6582570E+000
 2.1442680E-009 ;  1.6449190E+000
 2.1482685E-009 ;  1.5915710E+000
 2.1522690E-009 ;  1.7338340E+000
 2.1562695E-009 ;  1.5960160E+000
 2.1602700E-009 ;  1.4982100E+000
 2.1642705E-009 ;  1.6360280E+000
 2.1682710E-009 ;  1.5026560E+000
 2.1722715E-009 ;  1.7560630E+000
 2.1762720E-009 ;  1.5737880E+000
 2.1802725E-009 ;  1.7160510E+000
 2.1842730E-009 ;  1.5960160E+000
 2.1882735E-009 ;  1.4670900E+000
 2.1922740E-009 ;  1.6938220E+000
 2.1962745E-009 ;  1.5071020E+000
 2.2002750E-009 ;  1.5737880E+000
 2.2042755E-009 ;  1.5737880E+000
 2.2082760E-009 ;  1.6182450E+000
 2.2122765E-009 ;  1.5115480E+000
 2.2162770E-009 ;  1.5248850E+000
 2.2202775E-009 ;  1.4448620E+000
 2.2242780E-009 ;  1.3737300E+000
 2.2282785E-009 ;  1.4893190E+000
 2.2322790E-009 ;  1.4715360E+000
 2.2362795E-009 ;  1.5159930E+000
 2.2402800E-009 ;  1.6404740E+000
 2.2442805E-009 ;  1.5826790E+000
 2.2482810E-009 ;  1.4670900E+000
 2.2522815E-009 ;  1.4581990E+000
 2.2562820E-009 ;  1.4848730E+000
 2.2602825E-009 ;  1.5115480E+000
 2.2642830E-009 ;  1.4804270E+000
 2.2682835E-009 ;  1.5026560E+000
 2.2722840E-009 ;  1.4893190E+000
 2.2762845E-009 ;  1.4715360E+000
 2.2802850E-009 ;  1.5648960E+000
 2.2842855E-009 ;  1.5293300E+000
 2.2882860E-009 ;  1.5159930E+000
 2.2922865E-009 ;  1.4048500E+000
 2.2962870E-009 ;  1.5115480E+000
 2.3002875E-009 ;  1.4226330E+000
 2.3042880E-009 ;  1.5071020E+000
 2.3082885E-009 ;  1.4493070E+000
 2.3122890E-009 ;  1.4404160E+000
 2.3162895E-009 ;  1.4404160E+000
 2.3202900E-009 ;  1.4626450E+000
 2.3242905E-009 ;  1.4404160E+000
 2.3282910E-009 ;  1.3559470E+000
 2.3322915E-009 ;  1.6182450E+000
 2.3362920E-009 ;  1.3781760E+000
 2.3402925E-009 ;  1.4092960E+000
 2.3442930E-009 ;  1.3959590E+000
 2.3482935E-009 ;  1.4315240E+000
 2.3522940E-009 ;  1.4537530E+000
 2.3562945E-009 ;  1.4092960E+000
 2.3602950E-009 ;  1.4493070E+000
 2.3642955E-009 ;  1.5159930E+000
 2.3682960E-009 ;  1.5426680E+000
 2.3722965E-009 ;  1.3870670E+000
 2.3762970E-009 ;  1.4181870E+000
 2.3802975E-009 ;  1.4181870E+000
 2.3842980E-009 ;  1.4270790E+000
 2.3882985E-009 ;  1.4048500E+000
 2.3922990E-009 ;  1.4759820E+000
 2.3962995E-009 ;  1.4848730E+000
 2.4003000E-009 ;  1.5693420E+000
 2.4043005E-009 ;  1.5248850E+000
 2.4083010E-009 ;  1.2848150E+000
 2.4123015E-009 ;  1.3114900E+000
 2.4163020E-009 ;  1.5026560E+000
 2.4203025E-009 ;  1.3114900E+000
 2.4243030E-009 ;  1.3070440E+000
 2.4283035E-009 ;  1.3381640E+000
 2.4323040E-009 ;  1.2759240E+000
 2.4363045E-009 ;  1.3959590E+000
 2.4403050E-009 ;  1.3159350E+000
 2.4443055E-009 ;  1.3781760E+000
 2.4483060E-009 ;  1.4715360E+000
 2.4523065E-009 ;  1.3381640E+000
 2.4563070E-009 ;  1.2803700E+000
 2.4603075E-009 ;  1.4893190E+000
 2.4643080E-009 ;  1.2759240E+000
 2.4683085E-009 ;  1.5293300E+000
 2.4723090E-009 ;  1.4359700E+000
 2.4763095E-009 ;  1.3381640E+000
 2.4803100E-009 ;  1.5471130E+000
 2.4843105E-009 ;  1.3781760E+000
 2.4883110E-009 ;  1.4715360E+000
 2.4923115E-009 ;  1.4670900E+000
 2.4963120E-009 ;  1.3515010E+000
 2.5003125E-009 ;  1.3737300E+000
 2.5043130E-009 ;  1.3070440E+000
 2.5083135E-009 ;  1.2448040E+000
 2.5123140E-009 ;  1.3737300E+000
 2.5163145E-009 ;  1.3470560E+000
 2.5203150E-009 ;  1.2536950E+000
 2.5243155E-009 ;  1.3248270E+000
 2.5283160E-009 ;  1.3381640E+000
 2.5323165E-009 ;  1.2714780E+000
 2.5363170E-009 ;  1.4404160E+000
 2.5403175E-009 ;  1.4270790E+000
 2.5443180E-009 ;  1.5337760E+000
 2.5483185E-009 ;  1.2136840E+000
 2.5523190E-009 ;  1.2536950E+000
 2.5563195E-009 ;  1.3248270E+000
 2.5603200E-009 ;  1.2270210E+000
 2.5643205E-009 ;  1.3781760E+000
 2.5683210E-009 ;  1.3025980E+000
 2.5723215E-009 ;  1.2625870E+000
 2.5763220E-009 ;  1.2848150E+000
 2.5803225E-009 ;  1.2225750E+000
 2.5843230E-009 ;  1.3959590E+000
 2.5883235E-009 ;  1.2581410E+000
 2.5923240E-009 ;  1.2714780E+000
 2.5963245E-009 ;  1.3114900E+000
 2.6003250E-009 ;  1.4092960E+000
 2.6043255E-009 ;  1.1736720E+000
 2.6083260E-009 ;  1.4226330E+000
 2.6123265E-009 ;  1.3248270E+000
 2.6163270E-009 ;  1.2714780E+000
 2.6203275E-009 ;  1.3070440E+000
 2.6243280E-009 ;  1.2803700E+000
 2.6283285E-009 ;  1.1870090E+000
 2.6323290E-009 ;  1.2536950E+000
 2.6363295E-009 ;  1.1514430E+000
 2.6403300E-009 ;  1.2492500E+000
 2.6443305E-009 ;  1.3070440E+000
 2.6483310E-009 ;  1.3203810E+000
 2.6523315E-009 ;  1.3292730E+000
 2.6563320E-009 ;  1.1603350E+000
 2.6603325E-009 ;  1.3337180E+000
 2.6643330E-009 ;  1.2848150E+000
 2.6683335E-009 ;  1.1692260E+000
 2.6723340E-009 ;  1.2803700E+000
 2.6763345E-009 ;  1.2981530E+000
 2.6803350E-009 ;  1.2047920E+000
 2.6843355E-009 ;  1.2714780E+000
 2.6883360E-009 ;  1.3292730E+000
 2.6923365E-009 ;  1.1558890E+000
 2.6963370E-009 ;  1.1736720E+000
 2.7003375E-009 ;  1.2981530E+000
 2.7043380E-009 ;  1.3337180E+000
 2.7083385E-009 ;  1.2492500E+000
 2.7123390E-009 ;  1.3381640E+000
 2.7163395E-009 ;  1.2759240E+000
 2.7203400E-009 ;  1.0714200E+000
 2.7243405E-009 ;  1.3381640E+000
 2.7283410E-009 ;  1.2136840E+000
 2.7323415E-009 ;  1.2181290E+000
 2.7363420E-009 ;  1.2803700E+000
 2.7403425E-009 ;  1.2092380E+000
 2.7443430E-009 ;  1.2092380E+000
 2.7483435E-009 ;  1.2003460E+000
 2.7523440E-009 ;  1.2448040E+000
 2.7563445E-009 ;  1.1558890E+000
 2.7603450E-009 ;  1.2848150E+000
 2.7643455E-009 ;  1.2136840E+000
 2.7683460E-009 ;  1.2225750E+000
 2.7723465E-009 ;  1.1469980E+000
 2.7763470E-009 ;  1.2181290E+000
 2.7803475E-009 ;  1.3692840E+000
 2.7843480E-009 ;  1.2270210E+000
 2.7883485E-009 ;  1.2937070E+000
 2.7923490E-009 ;  1.2403580E+000
 2.7963495E-009 ;  1.2848150E+000
 2.8003500E-009 ;  1.1870090E+000
 2.8043505E-009 ;  1.2003460E+000
 2.8083510E-009 ;  1.2492500E+000
